Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;UNT003__Unternehmen__Anzahl;RSF101__RSF__Unternehmen__Prozent;ENH001__Oertliche_Einheiten__Anzahl;RSF102__RSF__Oertliche_Einheiten__Prozent;ERW012__Beschaeftigte__Anzahl;ERW005__Arbeitnehmer__Anzahl;RSF002__RSF__Arbeitnehmer__Prozent;ERW014__Teilzeitbeschaeftigte__Anzahl;UMS002__Umsatz__Mill._EUR;RSF104__RSF__Umsatz__Prozent;UMS049__Umsatz_je_Unternehmen__Tsd._EUR;UMS051__Umsatz_je_Beschaeftigten__Tsd._EUR;UMS056__Umsatz_aus_ECommerce__Prozent;ERT005__Sonstige_betriebliche_Ertraege__Mill._EUR;SUB001__Subventionen__Mill._EUR;BST021__Warenbestaende_am_Anfang_des_Jahres__Mill._EUR;BST022__Warenbestaende_am_Ende_des_Jahres__Mill._EUR;ETG008__Entgelte__Mill._EUR;RSF008__RSF__Entgelte__Prozent;INV018__Bruttoinvestitionen_in_Sachanlagen__Mill._EUR;RSF106__RSF__Bruttoinvestitionen_in_Sachanlagen__Prozent;ERT004__Rohertragsquote__Prozent;AUFW01__Aufwendungen__Mill._EUR;ERT003__Rohertrag__Mill._EUR;PRO013__Produktionswert__Mill._EUR;PRO018__Produktionswert_(Anteil_am_Umsatz)__Prozent;BWS003__Bruttowertschoepfung_zu_Faktorkosten__Mill._EUR;RSF107__RSF__BWS_zu_Faktorkosten__Prozent;BWS009__BWS_zu_Faktorkosten_(Anteil_am_Umsatz)__Prozent;BBU001__Bruttobetriebsueberschuss__Mill._EUR;BBU002__Bruttobetriebsueberschuss_(Anteil_am_Umsatz)__Prozent
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855;Beherbergung;38468;;42129;;363653;317447;;124856;15954;;415;44;2,7;385;59;290;310;3871;;860;;80,3;12974;12805;14973;93,8;8212;;51,5;3444;21,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08551;Hotels, Gasthöfe und Pensionen;31462;;34599;;329942;291396;;112688;14600;;464;44;2,6;344;33;256;276;3548;;732;;80,0;11936;11683;13664;93,6;7433;;50,9;3061;21,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855101;Hotels (ohne Hotels garnis);10180;;12547;;202900;190203;;55647;10232;;1005;50;2,8;282;13;183;186;2653;;517;;80,8;8667;8268;9725;95,1;5124;;50,1;1863;18,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855102;Hotels garnis;6079;;6293;;35783;29101;;14089;1473;;242;41;4,4;22;11;13;14;319;;56;;87,7;1109;1291;1404;95,3;788;;53,5;397;27,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855103;Gasthöfe;11224;;11738;;77464;62673;;38054;2418;;215;31;0,6;33;8;51;66;504;;117;;71,6;1848;1731;2092;86,5;1254;;51,9;625;25,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855104;Pensionen;3978;;4021;;13795;9418;;4898;477;;120;35;2,3;8;2;9;10;72;;43;;82,4;312;393;443;92,9;266;;55,9;175;36,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;5102;;5485;;24624;19123;;8740;941;;185;38;5,1;16;12;26;26;238;;82;;82,8;741;779;900;95,6;521;;55,4;230;24,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855201;Erholungs und Ferienheime;363;;390;;6770;6311;;3371;281;;775;42;0,2;7;6;6;6;91;;20;;79,1;259;222;267;94,8;148;;52,6;34;12,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855202;Ferienzentren;55;;84;;2686;2653;;1100;157;;2850;58;8,0;3;0;2;3;37;;11;;83,7;135;131;151;96,3;70;;44,7;25;15,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855203;Ferienhäuser und Ferienwohnungen;4413;;4676;;12573;7789;;3040;402;;91;32;4,8;6;1;17;17;81;;40;;85,8;273;345;388;96,6;235;;58,5;136;33,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855204;Jugendherbergen und Hütten;271;;335;;2594;2370;;1229;102;;375;39;15,2;1;6;1;1;29;;12;;79,5;74;81;94;92,4;69;;67,6;35;34,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08553;Campingplätze;967;;1032;;5726;4632;;2428;289;;298;50;1,6;4;0;6;6;48;;31;;86,9;182;251;274;94,9;170;;59,0;110;38,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08559;Sonstige Beherbergungsstätten;937;;1013;;3362;2297;;1000;125;;133;37;0,4;21;13;1;1;36;;15;;73,7;115;92;135;108,3;88;;70,4;43;34,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855901;Privatquartiere;730;;730;;1436;613;;302;36;;50;25;0,0;0;0;0;0;6;;2;;84,3;22;31;34;93,7;22;;59,6;15;40,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855909;Sonstige Beherbergungsstätten a.n.g.;207;;283;;1926;1684;;698;88;;426;46;0,5;20;13;1;1;30;;13;;69,4;93;61;101;114,3;66;;74,8;28;32,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856;Gastronomie;120496;;132413;;812269;665632;;404089;27205;;226;33;0,1;732;44;483;486;6274;;654;;66,8;23085;18182;23346;85,8;12592;;46,3;4899;18,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;81170;;87262;;551671;453907;;265723;18540;;228;34;0,1;568;14;327;331;4184;;436;;68,0;15754;12599;15896;85,7;8499;;45,8;3373;18,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Restaurants mit herkömmlicher Bedienung;55558;;58439;;366165;298419;;177609;11754;;212;32;0,1;136;13;226;224;2613;;247;;67,8;9699;7969;9751;83,0;5406;;46,0;2202;18,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856102;Restaurants mit Selbstbedienung;1544;;3038;;67903;66179;;32495;3102;;2009;46;0,0;394;0;44;45;856;;97;;68,9;3152;2137;3104;100,1;1385;;44,7;345;11,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856103;Imbissstuben und Ähnliches;14648;;15657;;57058;40007;;24491;1975;;135;35;0,0;20;1;29;33;342;;54;;64,5;1560;1273;1591;80,5;863;;43,7;440;22,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856104;Cafes;5254;;5626;;38938;32126;;22925;991;;189;25;0,1;9;0;18;19;233;;20;;70,0;802;694;811;81,8;487;;49,1;200;20,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856105;Eissalons;4166;;4502;;21608;17176;;8202;718;;172;33;0,0;9;0;9;10;140;;17;;73,3;541;526;640;89,1;358;;49,9;186;26,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08562;Caterer und sonstige Verpflegungsdienstleistungen;5459;;9723;;101038;94328;;52782;4188;;767;41;0,1;119;28;76;75;1282;;113;;60,5;3905;2534;3782;90,3;2014;;48,1;428;10,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085621;EventCaterer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085629;Erbringung sonstiger Verpflegungsdienstleistungen;5459;;9723;;101038;94328;;52782;4188;;767;41;0,1;119;28;76;75;1282;;113;;60,5;3905;2534;3782;90,3;2014;;48,1;428;10,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08563;Ausschank von Getränken;33866;;35429;;159560;117396;;85583;4476;;132;28;0,2;45;2;79;80;809;;106;;68,1;3426;3049;3668;81,9;2079;;46,4;1098;24,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856301;Schankwirtschaften;29246;;30368;;119237;82583;;59639;3365;;115;28;0,2;35;1;58;59;575;;76;;68,1;2485;2292;2758;81,9;1620;;48,1;917;27,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856302;Diskotheken und Tanzlokale;1142;;1347;;22263;20715;;14877;552;;484;25;0,0;6;1;11;11;136;;20;;74,4;483;411;465;84,2;236;;42,7;75;13,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856303;Bars;1269;;1367;;7792;6409;;5118;213;;168;27;0,0;3;0;2;2;43;;5;;72,9;172;155;178;83,7;95;;44,9;43;20,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856304;Vergnügungslokale;237;;244;;1961;1695;;1283;59;;249;30;0,0;0;0;2;2;16;;2;;76,1;47;45;51;86,0;31;;52,3;12;20,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856309;Sonstige getränkegeprägte Gastronomie;1972;;2104;;8307;5994;;4666;287;;146;35;0,4;1;0;6;7;39;;4;;51,0;239;146;217;75,6;97;;33,7;51;17,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Gaststättengewerbe;115037;;122691;;711231;571303;;351306;23016;;200;32;0,1;613;16;406;411;4993;;542;;68,0;19180;15649;19565;85,0;10578;;46,0;4471;19,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085501;Gastgewerbe;158964;;174543;;1175922;983079;;528945;43159;;272;37;1,1;1117;103;773;797;10145;;1515;;71,8;36059;30987;38319;88,8;20804;;48,2;8343;19,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855;Beherbergung;41937;;45534;;395491;347800;;137595;17988;;429;45;3,6;483;52;291;320;4249;;802;;80,5;14316;14480;16904;94,0;9457;;52,6;4237;23,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08551;Hotels, Gasthöfe und Pensionen;34066;;37274;;355813;316467;;122709;16380;;481;46;3,5;421;13;259;259;3852;;683;;80,2;13058;13131;15301;93,4;8493;;51,9;3756;22,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855101;Hotels (ohne Hotels garnis);11139;;13226;;220875;208353;;62090;11575;;1039;52;4,1;362;11;178;177;2840;;489;;81,4;9456;9417;11055;95,5;5984;;51,7;2491;21,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855102;Hotels garnis;6245;;6518;;36289;30120;;16564;1651;;264;46;4,4;23;0;18;21;349;;45;;87,3;1216;1442;1570;95,1;888;;53,8;462;28,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855103;Gasthöfe;12001;;12744;;83142;67986;;38171;2618;;218;31;0,5;30;1;52;52;588;;125;;70,2;2048;1837;2187;83,5;1323;;50,6;601;23,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855104;Pensionen;4680;;4786;;15506;10009;;5883;535;;114;35;2,2;5;0;11;10;76;;24;;81,1;338;434;488;91,2;297;;55,6;202;37,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;5568;;5736;;26729;20993;;9898;1027;;185;38;7,1;29;9;23;50;251;;79;;85,3;787;876;1025;99,8;607;;59,1;305;29,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855201;Erholungs und Ferienheime;430;;454;;7427;7013;;3462;296;;689;40;0,2;13;4;5;31;101;;20;;87,7;272;260;318;107,2;190;;64,2;68;22,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855202;Ferienzentren;97;;124;;2858;2779;;1146;191;;1973;67;11,3;5;0;2;2;38;;6;;82,7;149;158;188;98,5;94;;49,2;47;24,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855203;Ferienhäuser und Ferienwohnungen;4686;;4745;;13845;8878;;3920;445;;95;32;3,7;7;0;15;15;88;;43;;86,1;293;383;427;96,0;264;;59,2;159;35,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855204;Jugendherbergen und Hütten;356;;414;;2599;2323;;1370;95;;267;37;35,7;4;4;2;2;23;;9;;79,2;73;75;92;97,1;59;;62,3;30;31,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08553;Campingplätze;1187;;1312;;6566;5243;;2769;326;;275;50;1,8;4;0;6;8;57;;26;;86,9;217;283;310;95,0;186;;57,1;116;35,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08559;Sonstige Beherbergungsstätten;1116;;1212;;6383;5096;;2219;255;;229;40;0,4;29;30;3;3;89;;14;;74,2;254;189;268;104,9;171;;67,0;60;23,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855901;Privatquartiere;714;;714;;1537;800;;433;38;;53;25;2,5;0;0;0;0;6;;1;;83,3;28;32;35;91,7;18;;48,2;11;28,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855909;Sonstige Beherbergungsstätten a.n.g.;402;;498;;4846;4296;;1786;217;;541;45;0,0;29;30;2;3;82;;13;;72,5;226;158;233;107,2;153;;70,4;50;22,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856;Gastronomie;137860;;151759;;921215;755903;;439845;31032;;225;34;0,1;825;37;515;520;7134;;805;;66,6;26826;20668;26457;85,3;13794;;44,5;5073;16,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;94308;;101908;;635013;520482;;294890;21202;;225;33;0,1;635;18;348;350;4783;;585;;67,5;18620;14305;18061;85,2;9087;;42,9;3237;15,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Restaurants mit herkömmlicher Bedienung;62552;;66099;;415457;337489;;191909;13363;;214;32;0,2;139;14;238;242;2997;;325;;66,8;11691;8927;10927;81,8;5492;;41,1;1830;13,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856102;Restaurants mit Selbstbedienung;1908;;3631;;76089;74263;;35107;3512;;1840;46;0,0;441;4;49;47;933;;153;;70,4;3488;2473;3581;101,9;1608;;45,8;468;13,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856103;Imbissstuben und Ähnliches;18839;;20336;;69885;48866;;30533;2338;;124;33;0,1;21;0;27;28;405;;44;;64,3;1803;1504;1866;79,8;1053;;45,0;557;23,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856104;Cafes;6491;;6998;;48492;39795;;27050;1199;;185;25;0,0;19;0;20;19;296;;40;;68,7;1009;823;988;82,4;570;;47,5;208;17,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856105;Eissalons;4518;;4844;;25090;20069;;10292;790;;175;31;0,0;14;0;15;13;152;;23;;73,2;629;578;699;88,4;364;;46,1;174;22,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08562;Caterer und sonstige Verpflegungsdienstleistungen;7008;;11940;;116355;108235;;58192;4784;;683;41;0,1;141;17;87;91;1435;;120;;61,3;4382;2933;4292;89,7;2331;;48,7;564;11,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085621;EventCaterer;38;;38;;110;73;;48;3;;73;25;0,0;0;0;0;0;1;;0;;60,7;3;2;2;72,1;1;;32,3;0;0,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085629;Erbringung sonstiger Verpflegungsdienstleistungen;6970;;11902;;116245;108162;;58144;4781;;686;41;0,1;141;17;87;91;1435;;120;;61,3;4379;2931;4290;89,7;2330;;48,7;564;11,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08563;Ausschank von Getränken;36544;;37911;;169847;127186;;86763;5046;;138;30;0,1;49;1;79;79;916;;100;;68,0;3824;3430;4104;81,3;2376;;47,1;1272;25,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856301;Schankwirtschaften;31281;;32250;;127390;91089;;59670;3851;;123;30;0,2;34;1;59;58;677;;70;;68,4;2823;2633;3152;81,8;1881;;48,8;1061;27,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856302;Diskotheken und Tanzlokale;1391;;1495;;24043;22405;;17150;594;;427;25;0,0;11;1;10;11;141;;17;;73,4;510;436;493;83,0;263;;44,3;96;16,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856303;Bars;1442;;1553;;7747;6416;;4456;209;;145;27;0,3;1;0;2;2;41;;3;;70,3;173;147;171;82,1;86;;41,2;36;17,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856304;Vergnügungslokale;201;;205;;1739;1515;;1074;56;;276;32;0,0;1;0;1;1;14;;4;;76,7;43;43;47;84,8;29;;53,1;13;23,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856309;Sonstige getränkegeprägte Gastronomie;2229;;2407;;8928;5761;;4413;337;;151;38;0,0;1;0;7;7;43;;6;;50,9;274;172;241;71,6;117;;34,6;65;19,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Gaststättengewerbe;130852;;139819;;804860;647667;;381653;26248;;201;33;0,1;684;20;427;429;5699;;685;;67,6;22445;17735;22165;84,4;11463;;43,7;4509;17,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085501;Gastgewerbe;179797;;197294;;1316706;1103702;;577440;49020;;273;37;1,4;1308;89;806;840;11383;;1608;;71,7;41142;35148;43361;88,5;23252;;47,4;9310;19,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855;Beherbergung;42521;;46797;;408600;359649;;143517;18808;;442;46;5,9;386;53;340;345;4445;;974;;80,5;14779;15141;17463;92,8;9908;;52,7;4473;23,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08551;Hotels, Gasthöfe und Pensionen;34821;;38523;;367591;327651;;127184;17180;;493;47;5,9;327;11;282;288;4037;;841;;80,5;13520;13825;15884;92,5;8945;;52,1;4003;23,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855101;Hotels (ohne Hotels garnis);11391;;14012;;227085;214158;;64980;12086;;1061;53;7,1;262;9;179;187;2971;;613;;82,0;9680;9913;11380;94,2;6318;;52,3;2685;22,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855102;Hotels garnis;6466;;6708;;39034;32689;;15633;1878;;290;48;5,4;34;1;17;19;390;;62;;86,3;1381;1620;1787;95,2;1004;;53,5;533;28,4
